0.431200821283064,0.82333070558898,0.369042546272328,0.505882382392883,0.517647087574005,0.517647087574005
0.452173723198379,0.811598535799934,0.369928021020738,0.513725519180298,0.552941203117371,0.572549045085907
0.444261130896912,0.819866752921499,0.361179394523212,0.537254929542542,0.556862771511078,0.572549045085907
0.424276531427888,0.829156579531846,0.363990098077639,0.517647087574005,0.521568655967712,0.529411792755127
0.412421683986266,0.831818268993571,0.371465640330934,0.490196079015732,0.498039215803146,0.501960813999176
0.409834883133971,0.835999876092283,0.364882961701765,0.486274510622025,0.498039215803146,0.494117647409439
0.391527779595384,0.843317832888324,0.368131811363335,0.470588237047195,0.486274510622025,0.470588237047195
0.38951695890216,0.847312272651767,0.361024170023714,0.494117647409439,0.494117647409439,0.47843137383461
0.378586589161377,0.851118624240906,0.363688440808092,0.501960813999176,0.494117647409439,0.494117647409439
0.37741975646047,0.849016225698232,0.369764487119095,0.403921574354172,0.411764711141586,0.400000005960464
0.386877201582344,0.842303257700926,0.375301549373596,0.454901963472366,0.43529412150383,0.43529412150383
0.399510362111438,0.83713792113887,0.373619554569723,0.494117647409439,0.498039215803146,0.486274510622025
0.395245306813746,0.837905708066894,0.376424191346178,0.466666668653488,0.486274510622025,0.458823531866074
0.384880241745932,0.838888757292576,0.384880309189377,0.282352954149246,0.290196090936661,0.266666680574417
0.394217259846355,0.83615157861025,0.381370278898105,0.443137258291245,0.454901963472366,0.447058826684952
0.387596237975236,0.836469581498431,0.387411661589174,0.278431385755539,0.290196090936661,0.294117659330368
0.392348591461644,0.832903097407872,0.390301182558337,0.286274522542953,0.298039227724075,0.290196090936661
0.403741546499062,0.829417335946584,0.386082434800933,0.458823531866074,0.490196079015732,0.47843137383461
0.395086824945773,0.829344833566603,0.395086759827069,0.278431385755539,0.290196090936661,0.282352954149246
0.408095486847957,0.82395890412196,0.393128220727623,0.450980395078659,0.458823531866074,0.474509805440903
0.402790414562539,0.823846213698522,0.398794807026304,0.298039227724075,0.298039227724075,0.317647069692612
0.41658082438079,0.816628990548524,0.399471536600444,0.450980395078659,0.450980395078659,0.470588237047195
0.420990593672695,0.815800753022465,0.396530013248797,0.486274510622025,0.501960813999176,0.52549022436142
0.418623012817235,0.819952327422724,0.390426630615636,0.482352942228317,0.494117647409439,0.501960813999176
0.428124213089466,0.813587730935453,0.393426819418589,0.494117647409439,0.501960813999176,0.521568655967712
0.430422168036993,0.810488115337196,0.397298089800963,0.490196079015732,0.505882382392883,0.52549022436142
